"scenario","noise_regime","trials_per_condition","snr","regime_label","scale","metric","truth","estimate_mean","estimate_sd","interval_lower","interval_upper","n_valid","n_replications"
"fine_configuration","spatial_correlated",24,0.8,"recoverable",1.01,"configuration",2.4180176366843,2.4307241845311,0.103632613556178,2.24045905415477,2.62297189068739,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",1.01,"coherent_share",0.111022927689594,0.113587298487697,0.0189861162320421,0.0891768041239637,0.145525547966253,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",2.01,"activation",6.53072367426563e-18,0.0113756510690946,0.0670971115101437,-0.0939066707064103,0.12850658111409,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",2.01,"aggregate",10.88,10.9744115064568,0.539060172050939,9.98442970437653,11.9422694685677,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",2.01,"total",2.72,2.74360287661421,0.134765043012735,2.49610742609413,2.98556736714194,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",2.01,"coherent",0.124429539817205,0.134581060294528,0.053087609735673,0.067960281398205,0.227544235536676,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",2.01,"configuration",2.5955704601828,2.60902181631968,0.113390274613964,2.39344578980623,2.81645440101658,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",2.01,"coherent_share",0.0457461543445605,0.0486474105501472,0.0180332626955135,0.0244422663601521,0.0781447985069042,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",4.01,"activation",6.53072367426563e-18,0.0113756510690946,0.0670971115101437,-0.0939066707064103,0.12850658111409,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",4.01,"aggregate",10.88,10.9744115064568,0.539060172050939,9.98442970437653,11.9422694685677,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",4.01,"total",2.72,2.74360287661421,0.134765043012735,2.49610742609413,2.98556736714193,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",4.01,"coherent",0.0380050318449393,0.0457369195094032,0.0387552719523835,-0.0086504501146281,0.120221822566444,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",4.01,"configuration",2.68199496815506,2.69786595710481,0.121351349496562,2.45446492163451,2.91237119115901,48,48
"fine_configuration","spatial_correlated",24,0.8,"recoverable",4.01,"coherent_share",0.0139724381782865,0.0163959754866638,0.0136092703996585,-0.00319869094929374,0.0414577851349406,48,48
"mixed_broad_fine","gaussian",6,0,"null",0.01,"activation",0,0.00868282731666582,0.0641951621039576,-0.110228862612256,0.122040646622179,48,48
"mixed_broad_fine","gaussian",6,0,"null",0.01,"aggregate",0,0.079989859151021,0.541259052619293,-0.78303219709858,1.11516606424052,48,48
"mixed_broad_fine","gaussian",6,0,"null",0.01,"total",0,0.0199974647877553,0.135314763154823,-0.195758049274645,0.27879151606013,48,48
"mixed_broad_fine","gaussian",6,0,"null",0.01,"coherent",0,0.0199974647877553,0.135314763154823,-0.195758049274645,0.27879151606013,48,48
"mixed_broad_fine","gaussian",6,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","gaussian",6,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"mixed_broad_fine","gaussian",6,0,"null",1.01,"activation",0,0.00868282731666582,0.0641951621039576,-0.110228862612256,0.122040646622179,48,48
"mixed_broad_fine","gaussian",6,0,"null",1.01,"aggregate",0,0.079989859151021,0.541259052619293,-0.78303219709858,1.11516606424052,48,48
"mixed_broad_fine","gaussian",6,0,"null",1.01,"total",0,0.0199974647877553,0.135314763154823,-0.195758049274645,0.27879151606013,48,48
"mixed_broad_fine","gaussian",6,0,"null",1.01,"coherent",0,0.00525696345622507,0.0721380938477343,-0.108282386897184,0.15905808086272,48,48
"mixed_broad_fine","gaussian",6,0,"null",1.01,"configuration",0,0.0147405013315302,0.0976175960150855,-0.131616492217284,0.183315460140444,48,48
"mixed_broad_fine","gaussian",6,0,"null",1.01,"coherent_share",NA,0.687479500896788,5.24761308731367,-4.87825925347813,11.3940546603509,48,48
"mixed_broad_fine","gaussian",6,0,"null",2.01,"activation",0,0.00868282731666582,0.0641951621039576,-0.110228862612256,0.122040646622179,48,48
"mixed_broad_fine","gaussian",6,0,"null",2.01,"aggregate",0,0.079989859151021,0.541259052619293,-0.78303219709858,1.11516606424052,48,48
"mixed_broad_fine","gaussian",6,0,"null",2.01,"total",0,0.0199974647877553,0.135314763154823,-0.195758049274645,0.27879151606013,48,48
"mixed_broad_fine","gaussian",6,0,"null",2.01,"coherent",0,0.000230300653456458,0.0546039137732819,-0.084670312940831,0.126231189126904,48,48
"mixed_broad_fine","gaussian",6,0,"null",2.01,"configuration",0,0.0197671641342988,0.117516025436181,-0.155743315556805,0.21402315997613,48,48
"mixed_broad_fine","gaussian",6,0,"null",2.01,"coherent_share",NA,0.324849616742798,3.81536951127489,-4.77745456606389,5.91950308671934,48,48
"mixed_broad_fine","gaussian",6,0,"null",4.01,"activation",0,0.00868282731666582,0.0641951621039576,-0.110228862612256,0.122040646622179,48,48
"mixed_broad_fine","gaussian",6,0,"null",4.01,"aggregate",0,0.079989859151021,0.541259052619293,-0.78303219709858,1.11516606424052,48,48
"mixed_broad_fine","gaussian",6,0,"null",4.01,"total",0,0.0199974647877553,0.135314763154823,-0.195758049274645,0.27879151606013,48,48
"mixed_broad_fine","gaussian",6,0,"null",4.01,"coherent",0,0.00207219053438125,0.0430255155482363,-0.0775094993831083,0.118698279210079,48,48
"mixed_broad_fine","gaussian",6,0,"null",4.01,"configuration",0,0.017925274253374,0.122382583427188,-0.155390614427483,0.206449848144059,48,48
"mixed_broad_fine","gaussian",6,0,"null",4.01,"coherent_share",NA,0.169465194623891,2.92527474203475,-5.32405873700643,3.28009991480006,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",0.01,"activation",0.14142135623731,0.150104183553975,0.0641951621039576,0.0311924936250532,0.263462002859488,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",0.01,"aggregate",0.68,0.817587762554124,0.79950130605019,-0.133170526299648,3.02224253873482,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",0.01,"total",0.17,0.204396940638531,0.199875326512547,-0.0332926315749121,0.755560634683704,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",0.01,"coherent",0.17,0.204396940638531,0.199875326512547,-0.0332926315749121,0.755560634683704,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",1.01,"activation",0.14142135623731,0.150104183553975,0.0641951621039576,0.0311924936250532,0.263462002859488,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",1.01,"aggregate",0.68,0.817587762554124,0.79950130605019,-0.133170526299648,3.02224253873482,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",1.01,"total",0.17,0.204396940638531,0.199875326512547,-0.0332926315749121,0.755560634683704,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",1.01,"coherent",0.0944369488536155,0.110597408160012,0.0983350225556034,-0.0504680842539024,0.353701568852542,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",1.01,"configuration",0.0755630511463845,0.0937995324785186,0.138739958884699,-0.0679729411032802,0.421350620843862,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",1.01,"coherent_share",0.555511463844797,0.479934455653104,1.52075100025497,-3.45017821165267,2.21515536065709,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",2.01,"activation",0.14142135623731,0.150104183553975,0.0641951621039576,0.0311924936250532,0.263462002859488,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",2.01,"aggregate",0.68,0.817587762554124,0.79950130605019,-0.133170526299648,3.02224253873482,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",2.01,"total",0.17,0.204396940638531,0.199875326512547,-0.0332926315749121,0.755560634683704,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",2.01,"coherent",0.0888884231192877,0.0998852702453868,0.0835041418625762,-0.0282515272118339,0.290308007835027,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",2.01,"configuration",0.0811115768807123,0.104511670393144,0.157342039391468,-0.0921210376915071,0.442476345429348,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",2.01,"coherent_share",0.522873077172281,0.385469919379043,1.70402561048238,-4.71814229257134,2.65922888337314,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",4.01,"activation",0.14142135623731,0.150104183553975,0.0641951621039576,0.0311924936250532,0.263462002859488,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",4.01,"aggregate",0.68,0.817587762554124,0.79950130605019,-0.133170526299648,3.02224253873482,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",4.01,"total",0.17,0.204396940638531,0.199875326512547,-0.0332926315749121,0.755560634683704,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",4.01,"coherent",0.0861876572451543,0.0991214325566947,0.0806392378375165,-0.0294963003173156,0.260676440263888,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",4.01,"configuration",0.0838123427548456,0.105275508081836,0.162654440645928,-0.113039691447072,0.431758916545808,48,48
"mixed_broad_fine","gaussian",6,0.2,"low_power",4.01,"coherent_share",0.506986219089143,0.196001487478256,2.5764710197767,-7.74861930260108,3.40219725092417,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",0.01,"activation",0.565685424949238,0.574368252265904,0.0641951621039576,0.455456562336982,0.687726071571417,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",0.01,"aggregate",10.88,11.1903814727634,2.17528678801936,8.45104831176763,15.6575440378502,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",0.01,"total",2.72,2.79759536819086,0.543821697004841,2.11276207794191,3.91438600946256,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",0.01,"coherent",2.72,2.79759536819086,0.543821697004841,2.11276207794191,3.91438600946256,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",1.01,"activation",0.565685424949238,0.574368252265904,0.0641951621039576,0.455456562336982,0.687726071571417,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",1.01,"aggregate",10.88,11.1903814727634,2.17528678801936,8.45104831176763,15.6575440378502,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",1.01,"total",2.72,2.79759536819086,0.543821697004841,2.11276207794191,3.91438600946256,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",1.01,"coherent",1.51099118165785,1.55986212851476,0.310596816361365,1.0950740742235,2.23017341950454,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",1.01,"configuration",1.20900881834215,1.2377332396761,0.363351076118745,0.738643467609214,1.86450789236841,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",1.01,"coherent_share",0.555511463844797,0.561701371531015,0.0798586498833895,0.424160967510273,0.701116266371936,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",2.01,"activation",0.565685424949238,0.574368252265904,0.0641951621039576,0.455456562336982,0.687726071571417,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",2.01,"aggregate",10.88,11.1903814727634,2.17528678801936,8.45104831176763,15.6575440378502,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",2.01,"total",2.72,2.79759536819086,0.543821697004841,2.11276207794191,3.91438600946256,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",2.01,"coherent",1.4222147699086,1.46551125645263,0.301136162356663,0.994775022802902,2.05178577604732,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",2.01,"configuration",1.2977852300914,1.33208411173823,0.391141699562478,0.778399445211861,2.03339426912209,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",2.01,"coherent_share",0.522873077172281,0.528329142089165,0.084738578705618,0.375822572234648,0.687094481179537,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",4.01,"activation",0.565685424949238,0.574368252265904,0.0641951621039576,0.455456562336982,0.687726071571417,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",4.01,"aggregate",10.88,11.1903814727634,2.17528678801936,8.45104831176763,15.6575440378502,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",4.01,"total",2.72,2.79759536819086,0.543821697004841,2.11276207794191,3.91438600946256,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",4.01,"coherent",1.37900251592247,1.42452104556549,0.303213019257264,0.956038984075248,1.9821862005037,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",4.01,"configuration",1.34099748407753,1.37307432262537,0.402733163049342,0.765337001668733,2.09087968264155,48,48
"mixed_broad_fine","gaussian",6,0.8,"recoverable",4.01,"coherent_share",0.506986219089143,0.513710543437368,0.0886929005998298,0.351630683706285,0.684254822010465,48,48
"mixed_broad_fine","gaussian",24,0,"null",0.01,"activation",0,0.00779531969252825,0.0342792693616385,-0.0470623303839744,0.0669804366455727,48,48
"mixed_broad_fine","gaussian",24,0,"null",0.01,"aggregate",0,-0.00781585061606523,0.165887967172429,-0.278836857882988,0.335300691449148,48,48
"mixed_broad_fine","gaussian",24,0,"null",0.01,"total",0,-0.00195396265401631,0.0414719917931073,-0.069709214470747,0.083825172862287,48,48
"mixed_broad_fine","gaussian",24,0,"null",0.01,"coherent",0,-0.00195396265401631,0.0414719917931073,-0.069709214470747,0.083825172862287,48,48
"mixed_broad_fine","gaussian",24,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","gaussian",24,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"mixed_broad_fine","gaussian",24,0,"null",1.01,"activation",0,0.00779531969252825,0.0342792693616385,-0.0470623303839744,0.0669804366455727,48,48
"mixed_broad_fine","gaussian",24,0,"null",1.01,"aggregate",0,-0.00781585061606523,0.165887967172429,-0.278836857882988,0.335300691449148,48,48
"mixed_broad_fine","gaussian",24,0,"null",1.01,"total",0,-0.00195396265401631,0.0414719917931073,-0.069709214470747,0.083825172862287,48,48
"mixed_broad_fine","gaussian",24,0,"null",1.01,"coherent",0,0.00175996973529488,0.0205847732311523,-0.0319648320749711,0.0386164898490122,48,48
"mixed_broad_fine","gaussian",24,0,"null",1.01,"configuration",0,-0.00371393238931119,0.0301224655082601,-0.0543454024181814,0.0547019652107501,48,48
"mixed_broad_fine","gaussian",24,0,"null",1.01,"coherent_share",NA,0.347881471636057,2.10715340992608,-4.50326147752673,5.12280167009809,48,48
"mixed_broad_fine","gaussian",24,0,"null",2.01,"activation",0,0.00779531969252825,0.0342792693616385,-0.0470623303839744,0.0669804366455727,48,48
"mixed_broad_fine","gaussian",24,0,"null",2.01,"aggregate",0,-0.00781585061606523,0.165887967172429,-0.278836857882988,0.335300691449148,48,48
"mixed_broad_fine","gaussian",24,0,"null",2.01,"total",0,-0.0019539626540163,0.0414719917931073,-0.069709214470747,0.083825172862287,48,48
"mixed_broad_fine","gaussian",24,0,"null",2.01,"coherent",0,0.00187719341073021,0.0167072530383193,-0.0216522276249191,0.035549268327867,48,48
"mixed_broad_fine","gaussian",24,0,"null",2.01,"configuration",0,-0.00383115606474652,0.033782835385555,-0.0557925108663366,0.0661270371205078,48,48
"mixed_broad_fine","gaussian",24,0,"null",2.01,"coherent_share",NA,0.0715839222264703,2.65648747205076,-3.03237593366654,2.98879902595641,48,48
"mixed_broad_fine","gaussian",24,0,"null",4.01,"activation",0,0.00779531969252825,0.0342792693616385,-0.0470623303839744,0.0669804366455727,48,48
"mixed_broad_fine","gaussian",24,0,"null",4.01,"aggregate",0,-0.00781585061606523,0.165887967172429,-0.278836857882988,0.335300691449148,48,48
"mixed_broad_fine","gaussian",24,0,"null",4.01,"total",0,-0.00195396265401631,0.0414719917931073,-0.069709214470747,0.083825172862287,48,48
"mixed_broad_fine","gaussian",24,0,"null",4.01,"coherent",0,0.00162221980849537,0.0126224002491736,-0.0133966609915089,0.0235001970499266,48,48
"mixed_broad_fine","gaussian",24,0,"null",4.01,"configuration",0,-0.00357618246251168,0.0366360135612252,-0.0607958851613802,0.0774015883449267,48,48
